112.879	112.913	0.058	0.058
112.946	113.013	0.058	0.058
112.446	112.546	0.058	0.058
119.586	119.620	0.059	0.059
112.412	112.546	0.059	0.059
113.213	113.313	0.059	0.059
119.453	119.553	0.060	0.060
112.412	112.446	0.060	0.060
119.586	119.653	0.061	0.061
112.746	112.779	0.062	0.062
112.746	112.813	0.062	0.062
111.878	111.945	0.063	0.063
112.412	112.579	0.063	0.063
112.412	112.512	0.063	0.063
112.646	112.679	0.064	0.064
112.446	112.479	0.064	0.064
112.479	112.613	0.064	0.064
119.586	119.720	0.064	0.064
112.679	112.746	0.065	0.065
112.446	112.613	0.065	0.065
112.913	113.013	0.065	0.065
119.419	119.453	0.065	0.065
112.412	112.479	0.065	0.065
113.180	113.313	0.066	0.066
112.713	112.746	0.066	0.066
112.879	112.980	0.066	0.066
121.221	121.321	0.066	0.066
121.221	121.254	0.067	0.067
113.046	113.180	0.067	0.067
112.913	113.046	0.068	0.068
119.586	119.686	0.068	0.068
119.586	119.753	0.068	0.068
112.946	113.046	0.069	0.069
113.113	113.180	0.069	0.069
112.012	112.079	0.069	0.069
112.646	112.713	0.069	0.069
112.946	113.080	0.069	0.069
112.946	113.146	0.069	0.069
112.946	113.113	0.070	0.070
112.746	112.846	0.070	0.070
112.412	112.613	0.070	0.070
112.913	113.113	0.070	0.070
113.146	113.180	0.071	0.071
113.080	113.180	0.071	0.071
113.046	113.213	0.071	0.071
113.046	113.246	0.071	0.071
113.180	113.347	0.071	0.071
112.879	113.013	0.072	0.072
112.913	113.080	0.072	0.072
112.913	113.146	0.072	0.072
113.113	113.213	0.072	0.072
113.046	113.280	0.072	0.072
113.347	113.413	0.072	0.072
113.347	113.480	0.072	0.072
113.347	113.547	0.072	0.072
113.347	113.614	0.072	0.072
113.347	113.680	0.072	0.072
119.419	119.519	0.072	0.072
113.113	113.246	0.072	0.072
113.347	113.447	0.073	0.073
113.347	113.513	0.073	0.073
113.347	113.580	0.073	0.073
113.347	113.647	0.073	0.073
111.411	111.545	0.073	0.073
113.146	113.213	0.073	0.073
113.080	113.213	0.073	0.073
113.113	113.280	0.073	0.073
113.146	113.246	0.073	0.073
113.080	113.246	0.073	0.073
111.812	111.878	0.074	0.074
113.146	113.280	0.075	0.075
113.080	113.280	0.075	0.075
113.347	113.380	0.075	0.075
121.121	121.154	0.076	0.076
113.313	113.380	0.078	0.078
112.713	112.779	0.079	0.079
0.100	0.133	0.080	0.080
121.388	121.421	0.080	0.080
121.388	121.455	0.080	0.080
112.879	113.046	0.081	0.081
112.879	113.080	0.081	0.081
112.879	113.146	0.081	0.081
120.988	121.054	0.081	0.081
113.246	113.380	0.081	0.081
112.879	113.113	0.081	0.081
113.280	113.380	0.081	0.081
111.945	112.012	0.082	0.082
112.813	112.879	0.082	0.082
113.013	113.180	0.082	0.082
0.601	0.634	0.083	0.083
113.313	113.413	0.083	0.083
113.313	113.480	0.083	0.083
113.313	113.547	0.083	0.083
113.313	113.614	0.083	0.083
113.313	113.680	0.083	0.083
113.246	113.413	0.083	0.083
113.246	113.480	0.083	0.083
113.246	113.547	0.083	0.083
113.246	113.614	0.083	0.083
113.246	113.680	0.083	0.083
112.846	112.879	0.083	0.083
113.046	113.313	0.083	0.083
113.280	113.413	0.083	0.083
113.280	113.480	0.083	0.083
113.280	113.547	0.083	0.083
113.280	113.614	0.083	0.083
113.280	113.680	0.083	0.083
112.679	112.779	0.083	0.083
111.712	111.778	0.084	0.084
113.246	113.447	0.084	0.084
113.246	113.513	0.084	0.084
113.246	113.580	0.084	0.084
113.246	113.647	0.084	0.084
113.313	113.447	0.084	0.084
113.313	113.513	0.084	0.084
113.313	113.580	0.084	0.084
113.313	113.647	0.084	0.084
113.113	113.313	0.084	0.084
113.280	113.447	0.084	0.084
113.280	113.513	0.084	0.084
113.280	113.580	0.084	0.084
113.280	113.647	0.084	0.084
112.980	113.180	0.084	0.084
112.779	112.879	0.085	0.085
112.646	112.746	0.085	0.085
113.013	113.213	0.085	0.085
112.813	112.946	0.085	0.085
113.013	113.246	0.085	0.085
113.046	113.347	0.085	0.085
113.146	113.313	0.085	0.085
113.080	113.313	0.085	0.085
181.148	181.181	0.085	0.085
120.887	120.921	0.085	0.085
112.846	112.913	0.086	0.086
112.713	112.846	0.086	0.086
112.980	113.213	0.086	0.086
112.980	113.246	0.086	0.086
113.013	113.280	0.086	0.086
113.113	113.347	0.086	0.086
112.779	112.913	0.087	0.087
113.213	113.380	0.087	0.087
112.980	113.280	0.087	0.087
111.812	111.945	0.087	0.087
112.846	112.946	0.087	0.087
113.146	113.347	0.087	0.087
113.080	113.347	0.087	0.087
112.679	112.813	0.088	0.088
113.213	113.413	0.088	0.088
113.213	113.480	0.088	0.088
113.213	113.547	0.088	0.088
113.213	113.614	0.088	0.088
113.213	113.680	0.088	0.088
119.286	119.353	0.088	0.088
112.679	112.846	0.089	0.089
2.069	2.102	0.089	0.089
112.779	112.946	0.089	0.089
112.012	112.045	0.089	0.089
113.213	113.447	0.089	0.089
113.213	113.513	0.089	0.089
113.213	113.580	0.089	0.089
113.213	113.647	0.089	0.089
112.713	112.813	0.089	0.089
111.912	111.979	0.089	0.089
111.912	112.045	0.090	0.090
112.813	112.913	0.090	0.090
111.345	111.411	0.091	0.091
111.845	111.878	0.091	0.091
111.878	112.012	0.092	0.092
120.988	121.021	0.092	0.092
113.013	113.313	0.092	0.092
121.188	121.221	0.092	0.092
112.980	113.313	0.093	0.093
112.746	112.879	0.093	0.093
111.845	111.979	0.093	0.093
182.049	182.082	0.093	0.093
111.945	112.079	0.094	0.094
0.067	0.133	0.094	0.094
111.845	112.045	0.094	0.094
113.180	113.380	0.094	0.094
112.746	112.946	0.094	0.094
112.846	112.980	0.094	0.094
112.646	112.779	0.095	0.095
121.288	121.355	0.095	0.095
112.779	112.980	0.095	0.095
113.180	113.413	0.096	0.096
113.180	113.480	0.096	0.096
113.180	113.547	0.096	0.096
113.180	113.614	0.096	0.096
113.180	113.680	0.096	0.096
112.946	113.180	0.096	0.096
112.913	113.180	0.096	0.096
119.319	119.353	0.096	0.096
111.478	111.511	0.096	0.096
113.180	113.447	0.096	0.096
113.180	113.513	0.096	0.096
113.180	113.580	0.096	0.096
113.180	113.647	0.096	0.096
121.321	121.355	0.097	0.097
112.913	113.213	0.097	0.097
112.946	113.213	0.097	0.097
112.913	113.246	0.097	0.097
112.946	113.246	0.097	0.097
113.013	113.347	0.097	0.097
121.188	121.254	0.098	0.098
111.378	111.445	0.098	0.098
112.913	113.280	0.098	0.098
112.946	113.280	0.098	0.098
112.980	113.347	0.098	0.098
111.979	112.012	0.098	0.098
121.254	121.355	0.099	0.099
1.401	1.435	0.099	0.099
112.813	112.980	0.099	0.099
112.746	112.913	0.099	0.099
111.878	111.912	0.099	0.099
111.378	111.511	0.100	0.100
111.445	111.478	0.100	0.100
112.646	112.846	0.100	0.100
121.188	121.288	0.100	0.100
112.813	113.013	0.101	0.101
112.779	113.013	0.101	0.101
111.311	111.378	0.102	0.102
111.345	111.478	0.102	0.102
112.846	113.013	0.103	0.103
121.188	121.321	0.103	0.103
112.946	113.313	0.103	0.103
111.878	112.079	0.104	0.104
112.646	112.813	0.104	0.104
120.754	120.787	0.104	0.104
112.746	112.980	0.104	0.104
112.879	113.180	0.105	0.105
111.511	111.545	0.105	0.105
112.846	113.046	0.105	0.105
112.746	113.013	0.105	0.105
112.779	113.113	0.105	0.105
119.386	119.419	0.105	0.105
111.778	111.845	0.106	0.106
112.045	112.079	0.106	0.106
112.779	113.046	0.106	0.106
112.879	113.213	0.106	0.106
112.779	113.080	0.106	0.106
112.779	113.146	0.106	0.106
112.879	113.246	0.106	0.106
112.846	113.113	0.106	0.106
112.913	113.313	0.106	0.106
111.411	111.511	0.107	0.107
112.279	112.312	0.107	0.107
112.879	113.280	0.107	0.107
111.912	111.945	0.107	0.107
113.046	113.380	0.107	0.107
112.846	113.080	0.107	0.107
112.846	113.146	0.107	0.107
111.812	111.845	0.107	0.107
112.813	113.080	0.108	0.108
112.813	113.146	0.108	0.108
113.113	113.380	0.108	0.108
112.946	113.347	0.108	0.108
111.445	111.545	0.108	0.108
112.913	113.347	0.108	0.108
113.046	113.413	0.108	0.108
113.046	113.480	0.108	0.108
113.046	113.547	0.108	0.108
113.046	113.614	0.108	0.108
113.046	113.680	0.108	0.108
112.813	113.113	0.108	0.108
183.083	183.116	0.109	0.109
183.050	183.116	0.109	0.109
183.016	183.116	0.109	0.109
111.345	111.545	0.109	0.109
113.146	113.380	0.109	0.109
113.080	113.380	0.109	0.109
183.083	183.150	0.109	0.109
183.050	183.150	0.109	0.109
183.016	183.150	0.109	0.109
112.813	113.046	0.109	0.109
113.046	113.447	0.109	0.109
113.046	113.513	0.109	0.109
113.046	113.580	0.109	0.109
113.046	113.647	0.109	0.109
113.113	113.413	0.109	0.109
113.113	113.480	0.109	0.109
113.113	113.547	0.109	0.109
113.113	113.614	0.109	0.109
113.113	113.680	0.109	0.109
111.678	111.745	0.109	0.109
111.411	111.445	0.109	0.109
111.845	111.945	0.109	0.109
182.983	183.116	0.110	0.110
113.113	113.447	0.110	0.110
113.113	113.513	0.110	0.110
113.113	113.580	0.110	0.110
113.113	113.647	0.110	0.110
183.083	183.183	0.110	0.110
183.050	183.183	0.110	0.110
183.016	183.183	0.110	0.110
182.983	183.150	0.110	0.110
183.083	183.216	0.110	0.110
183.050	183.216	0.110	0.110
183.016	183.216	0.110	0.110
183.083	183.250	0.110	0.110
183.050	183.250	0.110	0.110
183.016	183.250	0.110	0.110
183.083	183.283	0.110	0.110
183.050	183.283	0.110	0.110
183.016	183.283	0.110	0.110
112.679	112.879	0.110	0.110
113.146	113.413	0.110	0.110
113.080	113.413	0.110	0.110
113.146	113.480	0.110	0.110
113.080	113.480	0.110	0.110
113.146	113.547	0.110	0.110
113.080	113.547	0.110	0.110
113.146	113.614	0.110	0.110
113.080	113.614	0.110	0.110
113.146	113.680	0.110	0.110
113.080	113.680	0.110	0.110
121.221	121.355	0.110	0.110
111.812	112.012	0.110	0.110
112.245	112.312	0.110	0.110
112.679	112.946	0.110	0.110
182.949	183.116	0.110	0.110
112.713	112.913	0.111	0.111
182.949	183.150	0.111	0.111
112.713	112.879	0.111	0.111
182.983	183.183	0.111	0.111
113.146	113.447	0.111	0.111
113.080	113.447	0.111	0.111
113.146	113.513	0.111	0.111
113.080	113.513	0.111	0.111
113.146	113.580	0.111	0.111
113.080	113.580	0.111	0.111
113.146	113.647	0.111	0.111
113.080	113.647	0.111	0.111
112.746	113.080	0.111	0.111
112.746	113.146	0.111	0.111
182.983	183.216	0.111	0.111
182.983	183.250	0.111	0.111
182.983	183.283	0.111	0.111
112.713	112.946	0.111	0.111
119.386	119.453	0.111	0.111
112.879	113.313	0.112	0.112
182.949	183.183	0.112	0.112
119.386	119.486	0.112	0.112
112.746	113.113	0.112	0.112
182.949	183.216	0.112	0.112
182.949	183.250	0.112	0.112
182.949	183.283	0.112	0.112
111.345	111.378	0.112	0.112
111.945	111.979	0.112	0.112
112.746	113.046	0.112	0.112
0.801	0.834	0.113	0.113
111.778	111.912	0.113	0.113
112.679	112.913	0.113	0.113
111.945	112.045	0.113	0.113
119.386	119.553	0.114	0.114
111.979	112.079	0.114	0.114
119.386	119.519	0.114	0.114
111.745	111.778	0.114	0.114
119.286	119.319	0.115	0.115
111.812	111.912	0.116	0.116
112.879	113.347	0.116	0.116
118.919	118.952	0.116	0.116
113.013	113.380	0.117	0.117
111.878	111.979	0.117	0.117
112.713	112.980	0.117	0.117
112.980	113.380	0.118	0.118
112.679	112.980	0.118	0.118
111.878	112.045	0.118	0.118
113.013	113.413	0.118	0.118
113.013	113.480	0.118	0.118
113.013	113.547	0.118	0.118
113.013	113.614	0.118	0.118
113.013	113.680	0.118	0.118
112.980	113.413	0.119	0.119
112.980	113.480	0.119	0.119
112.980	113.547	0.119	0.119
112.980	113.614	0.119	0.119
112.980	113.680	0.119	0.119
111.678	111.712	0.119	0.119
111.378	111.411	0.119	0.119
113.013	113.447	0.119	0.119
113.013	113.513	0.119	0.119
113.013	113.580	0.119	0.119
113.013	113.647	0.119	0.119
112.980	113.447	0.119	0.119
112.980	113.513	0.119	0.119
112.980	113.580	0.119	0.119
112.980	113.647	0.119	0.119
182.916	183.116	0.119	0.119
111.712	111.745	0.120	0.120
182.916	183.216	0.120	0.120
182.916	183.250	0.120	0.120
182.916	183.283	0.120	0.120
182.916	183.183	0.120	0.120
182.916	183.150	0.120	0.120
2.402	2.436	0.120	0.120
112.713	113.013	0.120	0.120
112.679	113.013	0.120	0.120
111.812	112.079	0.120	0.120
119.186	119.219	0.120	0.120
112.646	112.946	0.121	0.121
119.553	119.586	0.121	0.121
112.646	112.913	0.121	0.121
112.646	112.879	0.122	0.122
119.553	119.620	0.122	0.122
111.745	111.812	0.122	0.122
111.912	112.012	0.122	0.122
111.378	111.478	0.122	0.122
182.683	182.716	0.122	0.122
112.245	112.279	0.123	0.123
111.278	111.311	0.123	0.123
112.713	113.080	0.123	0.123
112.713	113.146	0.123	0.123
119.152	119.186	0.124	0.124
119.553	119.720	0.124	0.124
111.311	111.345	0.124	0.124
112.846	113.180	0.124	0.124
112.713	113.113	0.124	0.124
111.845	112.012	0.125	0.125
119.152	119.219	0.125	0.125
111.778	111.812	0.125	0.125
112.713	113.046	0.125	0.125
112.779	113.180	0.125	0.125
112.679	113.046	0.125	0.125
119.486	119.586	0.125	0.125
112.846	113.246	0.125	0.125
112.846	113.213	0.125	0.125
112.679	113.113	0.125	0.125
119.553	119.653	0.126	0.126
112.913	113.380	0.126	0.126
119.519	119.686	0.126	0.126
119.519	119.753	0.126	0.126
112.646	112.980	0.126	0.126
112.846	113.280	0.126	0.126
112.946	113.380	0.126	0.126
112.779	113.213	0.126	0.126
119.553	119.686	0.126	0.126
119.553	119.753	0.126	0.126
112.779	113.246	0.126	0.126
112.679	113.080	0.126	0.126
112.679	113.146	0.126	0.126
112.779	113.280	0.127	0.127
119.519	119.586	0.127	0.127
111.178	111.244	0.127	0.127
112.913	113.413	0.127	0.127
112.946	113.413	0.127	0.127
112.913	113.480	0.127	0.127
112.946	113.480	0.127	0.127
112.913	113.547	0.127	0.127
112.946	113.547	0.127	0.127
112.913	113.614	0.127	0.127
112.946	113.614	0.127	0.127
112.913	113.680	0.127	0.127
112.946	113.680	0.127	0.127
119.453	119.586	0.127	0.127
112.913	113.447	0.127	0.127
112.913	113.513	0.127	0.127
112.913	113.580	0.127	0.127
112.913	113.647	0.127	0.127
111.345	111.445	0.127	0.127
112.946	113.447	0.128	0.128
112.946	113.513	0.128	0.128
112.946	113.580	0.128	0.128
112.946	113.647	0.128	0.128
120.721	120.787	0.128	0.128
112.813	113.180	0.128	0.128
119.486	119.620	0.128	0.128
111.745	111.878	0.128	0.128
1.602	1.635	0.128	0.128
119.519	119.620	0.128	0.128
111.311	111.445	0.128	0.128
119.519	119.720	0.129	0.129
112.813	113.213	0.129	0.129
119.419	119.620	0.129	0.129
111.311	111.511	0.129	0.129
112.813	113.246	0.129	0.129
112.846	113.313	0.129	0.129
111.345	111.511	0.130	0.130
112.746	113.213	0.130	0.130
112.813	113.280	0.130	0.130
112.746	113.246	0.130	0.130
119.453	119.686	0.130	0.130
119.453	119.753	0.130	0.130
112.379	112.446	0.130	0.130
119.486	119.720	0.130	0.130
112.646	113.013	0.130	0.130
111.378	111.545	0.130	0.130
119.519	119.653	0.130	0.130
112.746	113.280	0.130	0.130
112.779	113.313	0.130	0.130
112.746	113.180	0.131	0.131
119.453	119.620	0.131	0.131
119.419	119.720	0.131	0.131
111.211	111.244	0.131	0.131
119.419	119.586	0.131	0.131
119.486	119.653	0.131	0.131
119.486	119.686	0.132	0.132
119.486	119.753	0.132	0.132
112.646	113.046	0.132	0.132
112.646	113.113	0.132	0.132
112.879	113.380	0.132	0.132
119.419	119.653	0.132	0.132
112.646	113.080	0.133	0.133
112.646	113.146	0.133	0.133
111.912	112.079	0.133	0.133
119.419	119.686	0.133	0.133
119.419	119.753	0.133	0.133
119.453	119.720	0.133	0.133
